grade,lessonId,cardId,subject,lessonTitle,text,profile,expectedObjectKey,expectedR2Url
4,20452,52686,english,Writing Email,Bài giảng: Writing Email. Write simple emails,en-v1,audio/tts/assets/en-v1/lesson-card-52686.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52686.mp3
4,20452,52687,english,Writing Email,Ví dụ: Writing Email. Start with greeting!,en-v1,audio/tts/assets/en-v1/lesson-card-52687.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52687.mp3
4,20452,52688,english,Writing Email,Mẹo nhớ: Writing Email. Start with greeting!,en-v1,audio/tts/assets/en-v1/lesson-card-52688.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52688.mp3
4,20453,52689,english,Dialogue Practice,"Giới thiệu: Dialogue Practice. Asking for help, ordering food",en-v1,audio/tts/assets/en-v1/lesson-card-52689.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52689.mp3
4,20453,52690,english,Dialogue Practice,Bài giảng: Dialogue Practice. Conversational skills,en-v1,audio/tts/assets/en-v1/lesson-card-52690.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52690.mp3
4,20453,52691,english,Dialogue Practice,"Ví dụ: Dialogue Practice. Excuse me, can you help?",en-v1,audio/tts/assets/en-v1/lesson-card-52691.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52691.mp3
4,20453,52692,english,Dialogue Practice,"Mẹo nhớ: Dialogue Practice. Excuse me, can you help?",en-v1,audio/tts/assets/en-v1/lesson-card-52692.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52692.mp3
4,20454,52693,english,Reading: Longer Texts,Giới thiệu: Reading: Longer Texts. 2-paragraph texts,en-v1,audio/tts/assets/en-v1/lesson-card-52693.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52693.mp3
4,20454,52694,english,Reading: Longer Texts,Bài giảng: Reading: Longer Texts. Comprehend longer passages,en-v1,audio/tts/assets/en-v1/lesson-card-52694.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52694.mp3
4,20454,52695,english,Reading: Longer Texts,Ví dụ: Reading: Longer Texts. Scan for keywords!,en-v1,audio/tts/assets/en-v1/lesson-card-52695.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52695.mp3
4,20454,52696,english,Reading: Longer Texts,Mẹo nhớ: Reading: Longer Texts. Scan for keywords!,en-v1,audio/tts/assets/en-v1/lesson-card-52696.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52696.mp3
4,20455,52697,english,Mini Project,Giới thiệu: Mini Project. My Dream School poster,en-v1,audio/tts/assets/en-v1/lesson-card-52697.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52697.mp3
4,20455,52698,english,Mini Project,Bài giảng: Mini Project. Create poster in English,en-v1,audio/tts/assets/en-v1/lesson-card-52698.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52698.mp3
4,20455,52699,english,Mini Project,Ví dụ: Mini Project. Be creative!,en-v1,audio/tts/assets/en-v1/lesson-card-52699.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52699.mp3
4,20455,52700,english,Mini Project,Mẹo nhớ: Mini Project. Be creative!,en-v1,audio/tts/assets/en-v1/lesson-card-52700.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52700.mp3
4,20456,52701,english,Irregular Verbs,"Giới thiệu: Irregular Verbs. Go→went, eat→ate, see→saw",en-v1,audio/tts/assets/en-v1/lesson-card-52701.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52701.mp3
4,20456,52702,english,Irregular Verbs,Bài giảng: Irregular Verbs. Common irregular verbs,en-v1,audio/tts/assets/en-v1/lesson-card-52702.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52702.mp3
4,20456,52703,english,Irregular Verbs,Ví dụ: Irregular Verbs. Memorize them!,en-v1,audio/tts/assets/en-v1/lesson-card-52703.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52703.mp3
4,20456,52704,english,Irregular Verbs,Mẹo nhớ: Irregular Verbs. Memorize them!,en-v1,audio/tts/assets/en-v1/lesson-card-52704.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52704.mp3
4,20457,52705,english,Wh- Questions,Giới thiệu: Wh- Questions. Where do you live?,en-v1,audio/tts/assets/en-v1/lesson-card-52705.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52705.mp3
4,20457,52706,english,Wh- Questions,"Bài giảng: Wh- Questions. Who, What, Where, When, Why, How",en-v1,audio/tts/assets/en-v1/lesson-card-52706.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52706.mp3
4,20457,52707,english,Wh- Questions,Ví dụ: Wh- Questions. Wh cộng aux cộng S + V?,en-v1,audio/tts/assets/en-v1/lesson-card-52707.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52707.mp3
4,20457,52708,english,Wh- Questions,Mẹo nhớ: Wh- Questions. Wh cộng aux cộng S + V?,en-v1,audio/tts/assets/en-v1/lesson-card-52708.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52708.mp3
4,20458,52709,english,Presentation Skills,Giới thiệu: Presentation Skills. About my hobby,en-v1,audio/tts/assets/en-v1/lesson-card-52709.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52709.mp3
4,20458,52710,english,Presentation Skills,Bài giảng: Presentation Skills. Give a short talk,en-v1,audio/tts/assets/en-v1/lesson-card-52710.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52710.mp3
4,20458,52711,english,Presentation Skills,Ví dụ: Presentation Skills. Speak clearly!,en-v1,audio/tts/assets/en-v1/lesson-card-52711.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52711.mp3
4,20458,52712,english,Presentation Skills,Mẹo nhớ: Presentation Skills. Speak clearly!,en-v1,audio/tts/assets/en-v1/lesson-card-52712.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52712.mp3
4,20459,52713,english,Review HK1 English 4,Giới thiệu: Review HK1 English 4. Grammar cộng vocabulary,en-v1,audio/tts/assets/en-v1/lesson-card-52713.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52713.mp3
4,20459,52714,english,Review HK1 English 4,Bài giảng: Review HK1 English 4. Mid-year review,en-v1,audio/tts/assets/en-v1/lesson-card-52714.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52714.mp3
4,20459,52715,english,Review HK1 English 4,Ví dụ: Review HK1 English 4. Keep practicing!,en-v1,audio/tts/assets/en-v1/lesson-card-52715.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52715.mp3
4,20459,52716,english,Review HK1 English 4,Mẹo nhớ: Review HK1 English 4. Keep practicing!,en-v1,audio/tts/assets/en-v1/lesson-card-52716.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52716.mp3
4,20460,52717,english,Year-end Review Eng 4,Giới thiệu: Year-end Review Eng 4. Total review,en-v1,audio/tts/assets/en-v1/lesson-card-52717.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52717.mp3
4,20460,52718,english,Year-end Review Eng 4,Bài giảng: Year-end Review Eng 4. Full year review,en-v1,audio/tts/assets/en-v1/lesson-card-52718.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52718.mp3
4,20460,52719,english,Year-end Review Eng 4,Ví dụ: Year-end Review Eng 4. Great improvement!,en-v1,audio/tts/assets/en-v1/lesson-card-52719.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52719.mp3
4,20460,52720,english,Year-end Review Eng 4,Mẹo nhớ: Year-end Review Eng 4. Great improvement!,en-v1,audio/tts/assets/en-v1/lesson-card-52720.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52720.mp3
5,441,2001,english,Describing People,"Describing People. Mô tả người: tall, short, thin, fat, beautiful, handsome, kind, clever.",en-v1,audio/tts/assets/en-v1/lesson-card-2001.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2001.mp3
5,441,2002,english,Describing People,Structure. She is tall and thin. She has long black hair. She is very kind.,en-v1,audio/tts/assets/en-v1/lesson-card-2002.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2002.mp3
5,441,2003,english,Describing People,Example. Describe your best friend. - My best friend is Nam. He is tall and funny.,en-v1,audio/tts/assets/en-v1/lesson-card-2003.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2003.mp3
5,441,2004,english,Describing People,"Tip. Dùng ""have chia has"" cho đặc điểm: has long hair, has blue eyes.",en-v1,audio/tts/assets/en-v1/lesson-card-2004.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2004.mp3
5,442,2005,english,Jobs & Occupations,"Jobs. doctor, teacher, farmer, engineer, pilot, chef, firefighter, police officer.",en-v1,audio/tts/assets/en-v1/lesson-card-2005.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2005.mp3
5,442,2006,english,Jobs & Occupations,What do you do?. What does your mother do? - She is a doctor. She works at a hospital.,en-v1,audio/tts/assets/en-v1/lesson-card-2006.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2006.mp3
5,442,2007,english,Jobs & Occupations,Example. What do you want to be? - I want to be a pilot because I like planes.,en-v1,audio/tts/assets/en-v1/lesson-card-2007.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2007.mp3
5,442,2008,english,Jobs & Occupations,"Tip. Dùng ""a chia an"" trước nghề: a teacher, an engineer. ""An"" trước nguyên âm.",en-v1,audio/tts/assets/en-v1/lesson-card-2008.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2008.mp3
5,443,2009,english,My Future Plans,"Future Plans. Nói về dự định: I want to be..., I'm going to..., I will...",en-v1,audio/tts/assets/en-v1/lesson-card-2009.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2009.mp3
5,443,2010,english,My Future Plans,Structure. What are you going to do this summer? - I'm going to visit Da Lat.,en-v1,audio/tts/assets/en-v1/lesson-card-2010.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2010.mp3
5,443,2011,english,My Future Plans,Example. What do you want to be in the future? - I want to be a scientist.,en-v1,audio/tts/assets/en-v1/lesson-card-2011.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2011.mp3
5,443,2012,english,My Future Plans,"Tip. ""Going to"" bằng kế hoạch đã có. ""Will"" bằng quyết định ngay lúc nói.",en-v1,audio/tts/assets/en-v1/lesson-card-2012.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2012.mp3
5,444,2013,english,Feelings & Emotions,"Feelings. happy, sad, angry, scared, excited, tired, bored, surprised, nervous.",en-v1,audio/tts/assets/en-v1/lesson-card-2013.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2013.mp3
5,444,2014,english,Feelings & Emotions,How do you feel?. How do you feel? - I feel happy chia I am excited. How does she feel? - She feels tired.,en-v1,audio/tts/assets/en-v1/lesson-card-2014.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2014.mp3
5,444,2015,english,Feelings & Emotions,Example. Why are you sad? - Because I lost my pen. chia I feel nervous before the exam.,en-v1,audio/tts/assets/en-v1/lesson-card-2015.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2015.mp3
5,444,2016,english,Feelings & Emotions,"Tip. Dùng ""because"" để giải thích lý do: I'm happy because I got 10 marks.",en-v1,audio/tts/assets/en-v1/lesson-card-2016.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2016.mp3
5,445,2017,english,Parts of the Body,"Body Parts. head, eyes, ears, nose, mouth, arms, hands, legs, feet, fingers, toes.",en-v1,audio/tts/assets/en-v1/lesson-card-2017.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2017.mp3
5,445,2018,english,Parts of the Body,"My body. I have two eyes, one nose and one mouth. I use my hands to write.",en-v1,audio/tts/assets/en-v1/lesson-card-2018.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2018.mp3
5,445,2019,english,Parts of the Body,Example. Touch your head! Clap your hands! Stamp your feet! - Body actions game.,en-v1,audio/tts/assets/en-v1/lesson-card-2019.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2019.mp3
5,445,2020,english,Parts of the Body,"Tip. Số nhiều: foot→feet, tooth→teeth, child→children - irregular nouns!",en-v1,audio/tts/assets/en-v1/lesson-card-2020.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2020.mp3
5,446,2021,english,At the Doctor,"At the Doctor. Khi bị ốm, em cần nói triệu chứng bằng tiếng Anh.",en-v1,audio/tts/assets/en-v1/lesson-card-2021.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2021.mp3
5,446,2022,english,At the Doctor,Symptoms. I have a headache chia stomachache chia toothache chia fever chia cold chia cough.,en-v1,audio/tts/assets/en-v1/lesson-card-2022.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2022.mp3
5,446,2023,english,At the Doctor,Example. What's the matter? - I have a stomachache. - You should take some medicine.,en-v1,audio/tts/assets/en-v1/lesson-card-2023.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2023.mp3
5,446,2024,english,At the Doctor,"Tip. Dùng ""have a cộng bệnh"": have a cold, have a fever. ""Should"" để cho lời khuyên.",en-v1,audio/tts/assets/en-v1/lesson-card-2024.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2024.mp3
5,447,2025,english,Healthy Habits,"Healthy Habits. Thói quen tốt: wash hands, brush teeth, eat vegetables, sleep early, exercise.",en-v1,audio/tts/assets/en-v1/lesson-card-2025.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2025.mp3
5,447,2026,english,Healthy Habits,Advice. You should wash your hands before eating. You shouldn't stay up late.,en-v1,audio/tts/assets/en-v1/lesson-card-2026.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2026.mp3
5,447,2027,english,Healthy Habits,"Example. How do you stay healthy? - I eat fruits, exercise every day and sleep at 9 PM.",en-v1,audio/tts/assets/en-v1/lesson-card-2027.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2027.mp3
5,447,2028,english,Healthy Habits,"Tip. should bằng nên, shouldn't bằng không nên. Áp dụng khi cho lời khuyên sức khoẻ.",en-v1,audio/tts/assets/en-v1/lesson-card-2028.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2028.mp3
5,448,2029,english,Exercise & Fitness,"Exercise. running, jogging, yoga, jumping jacks, push-ups, stretching.",en-v1,audio/tts/assets/en-v1/lesson-card-2029.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2029.mp3
5,448,2030,english,Exercise & Fitness,How often?. How often do you exercise? - I exercise three times a week.,en-v1,audio/tts/assets/en-v1/lesson-card-2030.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2030.mp3
5,448,2031,english,Exercise & Fitness,Example. What exercise do you do? - I go jogging every morning in the park.,en-v1,audio/tts/assets/en-v1/lesson-card-2031.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2031.mp3
5,448,2032,english,Exercise & Fitness,Tip. Frequency: always > usually > often > sometimes > rarely > never.,en-v1,audio/tts/assets/en-v1/lesson-card-2032.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2032.mp3
5,449,2033,english,Using the Computer,"Computer Parts. screen, keyboard, mouse, speaker, printer, USB, camera.",en-v1,audio/tts/assets/en-v1/lesson-card-2033.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2033.mp3
5,449,2034,english,Using the Computer,"Actions. click, type, search, download, save, open, close, turn on chia off.",en-v1,audio/tts/assets/en-v1/lesson-card-2034.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2034.mp3
5,449,2035,english,Using the Computer,"Example. How do you use Google? - I open the browser, type my question and click search.",en-v1,audio/tts/assets/en-v1/lesson-card-2035.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2035.mp3
5,449,2036,english,Using the Computer,"Tip. Nói ""turn on"" (bật) và ""turn off"" (tắt) - KHÔNG nói ""open the computer"".",en-v1,audio/tts/assets/en-v1/lesson-card-2036.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2036.mp3
5,450,2037,english,My Favorite Movie,"Movies. cartoon, action, comedy, animated movie, scary movie, adventure.",en-v1,audio/tts/assets/en-v1/lesson-card-2037.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2037.mp3
5,450,2038,english,My Favorite Movie,Describing Movies. It is about... The main character is... It is funny chia exciting chia scary.,en-v1,audio/tts/assets/en-v1/lesson-card-2038.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2038.mp3
5,450,2039,english,My Favorite Movie,Example. My favorite movie is Doraemon. It is about a robot cat from the future.,en-v1,audio/tts/assets/en-v1/lesson-card-2039.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2039.mp3
5,450,2040,english,My Favorite Movie,"Tip. Dùng ""It is about..."" để tóm tắt nội dung phim.",en-v1,audio/tts/assets/en-v1/lesson-card-2040.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2040.mp3
5,451,2041,english,Reading Books,"Books. storybook, comic, textbook, fairy tale, picture book, poem.",en-v1,audio/tts/assets/en-v1/lesson-card-2041.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2041.mp3
5,451,2042,english,Reading Books,"Do you like reading?. What book are you reading? - I'm reading ""The Little Prince"". It's interesting.",en-v1,audio/tts/assets/en-v1/lesson-card-2042.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2042.mp3
5,451,2043,english,Reading Books,"Example. My favorite book is ""Doraemon"" comics. I read one chapter every night.",en-v1,audio/tts/assets/en-v1/lesson-card-2043.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2043.mp3
5,451,2044,english,Reading Books,Tip. Reading helps you learn new words! Try reading English stories every day.,en-v1,audio/tts/assets/en-v1/lesson-card-2044.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2044.mp3
5,452,2045,english,Online Safety,"Online Safety. Khi dùng Internet, em cần biết cách giữ an toàn.",en-v1,audio/tts/assets/en-v1/lesson-card-2045.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2045.mp3
5,452,2046,english,Online Safety,Rules. Don't share your password. Don't talk to strangers online. Tell your parents.,en-v1,audio/tts/assets/en-v1/lesson-card-2046.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2046.mp3
5,452,2047,english,Online Safety,Example. Is it safe to share your address online? - No! Never share personal information.,en-v1,audio/tts/assets/en-v1/lesson-card-2047.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2047.mp3
5,452,2048,english,Online Safety,"Tip. Remember: ""Think before you click!"" - always ask a parent if you're not sure.",en-v1,audio/tts/assets/en-v1/lesson-card-2048.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2048.mp3
5,453,2049,english,Save Water,Save Water. Nước rất quý. Học cách nói về tiết kiệm nước bằng tiếng Anh.,en-v1,audio/tts/assets/en-v1/lesson-card-2049.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2049.mp3
5,453,2050,english,Save Water,Actions. Turn off the tap. Take shorter showers. Don't waste water.,en-v1,audio/tts/assets/en-v1/lesson-card-2050.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2050.mp3
5,453,2051,english,Save Water,Example. How can we save water? - We can turn off the tap when brushing teeth.,en-v1,audio/tts/assets/en-v1/lesson-card-2051.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2051.mp3
5,453,2052,english,Save Water,"Tip. Dùng ""We can..."" và ""We should..."" để đề xuất hành động tiết kiệm.",en-v1,audio/tts/assets/en-v1/lesson-card-2052.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2052.mp3
5,454,2053,english,"Reduce, Reuse, Recycle","3R. Reduce (giảm), Reuse (tái sử dụng), Recycle (tái chế) - 3 cách bảo vệ môi trường.",en-v1,audio/tts/assets/en-v1/lesson-card-2053.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2053.mp3
5,454,2054,english,"Reduce, Reuse, Recycle",Examples. Reduce: use less plastic. Reuse: use bags again. Recycle: put cans in the recycle bin.,en-v1,audio/tts/assets/en-v1/lesson-card-2054.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2054.mp3
5,454,2055,english,"Reduce, Reuse, Recycle",Practice. What can you reduce? - I can reduce paper by writing on both sides.,en-v1,audio/tts/assets/en-v1/lesson-card-2055.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2055.mp3
5,454,2056,english,"Reduce, Reuse, Recycle",Tip. Start small: bring a reusable water bottle to school every day!,en-v1,audio/tts/assets/en-v1/lesson-card-2056.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2056.mp3
5,455,2057,english,Global Issues,"World Problems. pollution, global warming, deforestation, endangered animals.",en-v1,audio/tts/assets/en-v1/lesson-card-2057.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2057.mp3
5,455,2058,english,Global Issues,Simple Sentences. Pollution is bad for our health. We should plant more trees.,en-v1,audio/tts/assets/en-v1/lesson-card-2058.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2058.mp3
5,455,2059,english,Global Issues,Example. What is a big problem in the world? - Pollution. Many rivers are dirty.,en-v1,audio/tts/assets/en-v1/lesson-card-2059.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2059.mp3
5,455,2060,english,Global Issues,Tip. Dùng từ đơn giản khi nói về vấn đề lớn - em không cần từ quá khó!,en-v1,audio/tts/assets/en-v1/lesson-card-2060.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2060.mp3
5,456,2061,english,International Day,"Special Days. Children's Day, Women's Day, Earth Day, World Health Day, Teachers' Day.",en-v1,audio/tts/assets/en-v1/lesson-card-2061.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2061.mp3
5,456,2062,english,International Day,When is...?. When is Earth Day? - It's on April 22nd. We plant trees and clean parks.,en-v1,audio/tts/assets/en-v1/lesson-card-2062.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2062.mp3
5,456,2063,english,International Day,Example. What do you do on Children's Day? - I go to the park and play with friends.,en-v1,audio/tts/assets/en-v1/lesson-card-2063.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2063.mp3
5,456,2064,english,International Day,"Tip. Dùng ""on"" trước ngày: on June 1st, on April 22nd. Dùng ""in"" trước tháng.",en-v1,audio/tts/assets/en-v1/lesson-card-2064.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-2064.mp3
